GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "06005","Amador, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",26133,27380,24246,28066,29215,32152,31180,45767,43509,41833,49178,46372,43378,43931,43864,35211,37403,40320,42489
 "06005","Amador, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",2087,2110,79403,80756,74285,(D),75449,76358,88006,(D),93750,93804,(D),104174,(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",31164,39324,15510,16313,14778,(D),16248,14457,16608,(D),15463,14618,(D),15038,(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",52986,58465,64798,64181,(D),76000,80049,84909,91554,95715,98534,96628,96806,100956,107330,115953,124094,130693,139815
 "06005","Amador, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",425,(D),(D),575,(D),577,564,557,262,(D),1452,1635,(D),(D),(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",52562,(D),(D),63606,(D),75423,79485,84352,91292,(D),97082,94994,(D),(D),(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",26679,(D),(D),33818,33688,34067,34145,34259,31382,30517,29847,30404,34681,38814,42165,45295,50374,53755,54874
 "06005","Amador, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",3951,(D),(D),5302,6366,6277,8806,7922,7156,7226,6529,6268,6146,7015,6661,6798,6556,7458,7515
 "06005","Amador, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",22728,23687,23575,28516,27321,27790,25339,26336,24226,23291,23319,24136,28535,31799,35504,38496,43819,46297,47359
 "06005","Amador, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",29776,34199,32333,32768,34676,36268,33468,30014,30056,29952,29824,27438,29069,31167,33313,34106,35486,37569,39709
 "06005","Amador, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",208357,238310,266771,310433,325812,348297,395958,420560,404189,380977,366403,350554,354319,363685,395558,414886,430514,444125,453573
 "06005","Amador, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),19260,27503,(D),39658,43931,(D),(D),(D),35658,(D),(D),55945,44136,34744,31036,31653,38241,58472
 "06005","Amador, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",212879,234604,244706,253480,255834,262386,249607,196143,(D),(D),(D),(D),103634,101379,(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),118284,103329,(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",78439,74313,79307,85257,85186,88548,87170,84655,81600,88807,102818,118323,155012,174338,206071,233868,246068,239345,249104
 "06005","Amador, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),131332,148272,(D),168798,180769,(D),(D),(D),176108,(D),(D),231838,284468,313966,281874,287961,326991,345297
 "06005","Amador, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),736121,816860,(D),868375,969391,(D),(D),(D),871147,(D),(D),905301,930407,955877,1047241,1105016,1130350,1268806
 "06007","Butte, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",5054764,5575241,6012097,6361775,6735922,7390572,7547686,7442456,7478000,7594704,7802664,7711583,8119398,8292752,8765121,9429548,10068365,10469296,11314675
 "06007","Butte, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",4232154,4709431,5116671,5436271,5768518,6362328,6454984,6315173,6398114,6513800,6678500,6588613,6951033,7067651,7426722,8038970,8648748,9001321,9797959
 "06007","Butte, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",105443,115706,185551,195898,238889,162819,207788,338685,(D),424357,403545,402746,473879,284140,266952,333854,325122,373258,341634
 "06007","Butte, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",12910,17043,28708,43801,102640,118741,120608,119725,90380,78191,89282,43733,87125,121147,28988,41321,62562,93959,73598
 "06007","Butte, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",132197,253867,356270,365247,319873,499244,329726,248239,337393,397521,509234,377123,363382,251614,246968,453938,565117,395485,646178
 "06007","Butte, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",262858,284528,321259,382737,431426,420925,404958,347827,344195,377018,324864,260664,303288,322364,359246,375802,396171,510793,539054
 "06007","Butte, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",286238,258599,274355,286684,298147,329567,337189,331756,337318,326082,332250,362531,399901,416648,467192,490597,540953,556835,564196
 "06007","Butte, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",157334,131967,(D),(D),(D),(D),169439,164608,134640,131654,135628,150346,168492,168881,178906,185486,200970,215478,217139
 "06007","Butte, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",128904,126632,(D),(D),(D),(D),167751,167148,202678,194428,196622,212184,231409,247767,288286,305112,339983,341357,347057
 "06007","Butte, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",114555,118847,132840,161857,180462,208165,241591,242236,224748,237019,260326,268662,262866,272688,281079,273930,273428,294825,321989
 "06007","Butte, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",545692,587767,606414,625864,655133,666808,618458,586917,581749,616064,617416,645186,690292,704283,745034,763950,835518,859003,917068
 "06007","Butte, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",110592,112283,98308,107547,119344,126068,124001,119712,(D),96566,93268,86588,84682,85936,86042,88062,89561,95216,99591
 "06007","Butte, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",92649,95595,107442,126710,127809,127824,147873,150039,135600,133933,134290,140874,154131,157183,171684,173305,176866,186266,195893
 "06007","Butte, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",1156621,1357113,1474263,1562871,1674820,2003195,2158186,1976398,1922661,1923645,1921336,1893636,2041170,2199459,2434214,2569917,2754056,2900579,3280454
 "06007","Butte, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",193410,243976,275650,268436,275524,317301,338443,235807,253628,252763,250324,240485,248204,292603,371387,384160,419451,419200,442251
 "06007","Butte, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",963211,1113136,1198613,1294435,1399296,1685894,1819743,1740591,1669034,1670881,1671012,1653152,1792966,1906856,2062827,2185757,2334606,2481379,2838203
 "06007","Butte, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",460815,481030,458320,442608,453152,463867,492560,507545,502141,510983,553213,586901,503806,607304,603263,619833,673238,682290,735254
 "06007","Butte, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",187549,201833,216766,209980,224663,237721,257181,275240,254204,258972,274747,298413,299778,306098,313148,294691,311922,319413,341994
 "06007","Butte, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",113414,109666,102097,100271,95428,89313,95513,92997,110265,108432,116344,115378,27976,128589,131533,137823,162106,164207,167210
 "06007","Butte, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",159852,169532,139457,132358,133061,136833,139865,139308,137672,143579,162121,173111,176051,172617,158583,187319,199210,198671,226049
 "06007","Butte, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",539718,584554,629787,683420,716564,763430,799521,873461,911960,943794,982964,1037289,1085945,1113222,1165921,1251815,1320318,1373363,1350572
 "06007","Butte, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",9470,9333,10947,14610,16172,18220,21723,23510,25732,25717,28402,31656,38793,42795,25794,24223,25091,30131,31493
 "06007","Butte, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",530248,575222,618840,668810,700392,745209,777798,849951,886228,918077,954562,1005633,1047152,1070426,1140127,1227591,1295227,1343232,1319079
 "06007","Butte, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",199096,211377,213305,210006,198957,211587,217259,222471,205056,203128,213606,234284,250790,272676,304118,325088,347343,374879,409958
 "06007","Butte, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",25131,28186,28020,27668,27172,31736,36391,33984,30525,29775,30820,31417,32848,35971,37171,40910,42862,47768,56976
 "06007","Butte, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",173965,183191,185286,182337,171784,179852,180868,188487,174531,173353,182786,202866,217942,236705,266947,284178,304480,327111,352983
 "06007","Butte, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",212769,231123,229849,241019,251303,260088,255266,250162,245871,245503,242906,248397,249774,258986,266020,277559,288495,304570,322519
 "06007","Butte, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",822609,865810,895426,925504,967404,1028244,1092702,1127282,1079886,1080904,1124163,1122970,1168365,1225101,1338399,1390578,1419617,1467974,1516716
 "06007","Butte, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",118353,132749,214259,239699,341529,281559,328396,458410,(D),502548,492827,446479,561004,405287,295940,375175,387684,467217,415232
 "06007","Butte, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",660247,706614,739255,787722,835595,874973,860049,829153,806498,853083,877742,913848,953159,976971,1026114,1037879,1108946,1153828,1239057
 "06007","Butte, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",242789,366150,454578,472794,439218,625311,453727,367951,(D),494086,602503,463710,448065,337551,333010,541999,654679,490701,745769
 "06007","Butte, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",378887,354194,381796,413394,425956,457392,485062,481796,472918,460015,466540,503405,554033,573831,638876,663903,717819,743101,760089
 "06007","Butte, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",667449,675876,809872,909120,1071101,1032052,1070544,1137993,(D),1205648,1149941,1069673,1264194,1144300,1122378,1241575,1324807,1534846,1518482
 "06007","Butte, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",3564705,4033555,4306798,4527150,4697417,5330276,5384440,5177180,(D),5308152,5528559,5518940,5686839,5923351,6304344,6797395,7323941,7466475,8279477
 "06009","Calaveras, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",830163,911616,953385,987092,1011017,1150477,1135820,1095843,1077572,1140746,1173334,1090936,1113273,1281881,1378859,1530796,1598135,1598869,1879126
 "06009","Calaveras, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",701728,772822,804548,830203,854965,984860,956795,905660,891028,949153,980796,893376,904384,1068109,1147958,1269253,1336842,1328913,1604515
 "06009","Calaveras, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",6075,(D),8584,16337,(D),6863,5641,7606,3844,6787,8554,22088,14841,18968,13237,6188,9869,12175,13709
 "06009","Calaveras, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",87,(D),73,0,0,0,181,237,224,1339,1318,1352,1055,806,652,765,1174,1315,1251
 "06009","Calaveras, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",(D),39070,58629,29590,(D),96542,38586,40199,65284,89022,128609,54940,44590,41424,39342,86365,165308,78843,159618
 "06009","Calaveras, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",103956,108997,115473,127216,135135,137249,145015,107726,102583,119928,105570,92242,84641,83871,88245,91874,105740,116846,119138
 "06009","Calaveras, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",28415,28990,27942,29191,28837,31173,32458,31862,29728,24270,21920,21186,22145,23695,27034,29358,33413,37927,36748
 "06009","Calaveras, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",9242,9329,9944,11333,13298,14377,14945,16311,12736,11865,12514,13066,13253,12653,12965,13332,14090,18239,16603
 "06009","Calaveras, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",19173,19661,17998,17859,15538,16797,17513,15551,16993,12405,9406,8121,8892,11042,14069,16025,19322,19689,20145
 "06009","Calaveras, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),12511,12661,13087,13860,16980,18226,17170,14889,13936,16861,16187,22904,31242,45770,57055,70974,70858,83190
 "06009","Calaveras, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",68106,73187,78756,75870,76695,73689,65618,58485,55082,60063,61839,60793,62377,64289,71087,78613,88447,95181,100164
 "06009","Calaveras, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",15131,16256,15308,16180,18672,21877,21069,17219,13852,14923,15465,15038,15014,15797,15943,17919,16605,17266,19653
 "06009","Calaveras, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",10404,9945,10706,11536,12748,14035,14873,15186,15148,16345,17443,18622,18493,17995,22581,24883,24283,23908,24423
 "06009","Calaveras, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",210120,238134,244763,271670,296758,405463,432627,424664,413452,417401,421186,411851,437153,477174,507109,545292,584679,630359,786672
 "06009","Calaveras, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",19017,22535,23227,15504,15951,18075,19451,18146,20823,22761,24176,23037,22448,24626,24135,27148,28173,28682,27089
 "06009","Calaveras, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",191103,215599,221536,256166,280806,387388,413176,406518,392629,394640,397009,388814,414705,452548,482974,518144,556507,601677,759583
 "06009","Calaveras, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",136087,131416,127082,130173,(D),58698,63480,63266,54999,56819,54141,53268,51145,154116,163760,177348,74757,72782,78223
 "06009","Calaveras, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",30529,32583,33728,35780,40338,40259,43061,42393,35995,34319,31824,31164,31838,(D),41158,41043,(D),(D),(D)
 "06009","Calaveras, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),103836,109105,(D),(D),(D)
 "06009","Calaveras, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),19217,18765,27200,29464,30220,35339
 "06009","Calaveras, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",30433,33928,35776,36432,39693,39438,36076,42139,43726,45024,43932,41530,46568,49837,50758,53837,55976,59520,61920
 "06009","Calaveras, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",358,(D),(D),(D),928,1037,1357,(D),1613,1476,(D),(D),1614,1617,1382,(D),(D),2920,3462
 "06009","Calaveras, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",30075,(D),(D),(D),38764,38401,34719,(D),42113,43547,(D),(D),44954,48220,49376,(D),(D),56599,58458
 "06009","Calaveras, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",25520,29537,30217,33635,35615,37684,38921,39876,37962,40581,44456,44295,44366,46731,56965,55879,61577,64676,70682
